#队伍编号,2026141323
#评审时间,2026-06-07 09:53:32
#NTP服务器,ntp.aliyun.com
#NTP已同步,是
#NTP同步时刻,2026-06-07 09:40:21
#随机种子,899156
#总分,31.0
序号,时间(NTP),测试编号,步骤描述,相关参数,下发帧原文,下发帧解析,收回帧原文,收回帧解析,得分,满分,结果
127,2026-06-07 09:51:15.369,H-01,等待5s上报帧(6/10)(字符串),,,,A5B600010203020C026A24CE9200000000000000004DEAB6A5,A5B600010203020C026A24CE9200000000000000004DEAB6A5,0.0,0.0,--
128,2026-06-07 09:51:20.307,H-01,等待5s上报帧(7/10),,,,A5B600010203020C026A24CE9700000000000000001DD5B6A5,"时间=09:51:19, CH0=0.0000, CH1=0.0000",0.0,0.0,--
129,2026-06-07 09:51:20.307,H-01,等待5s上报帧(7/10)(字符串),,,,A5B600010203020C026A24CE9700000000000000001DD5B6A5,A5B600010203020C026A24CE9700000000000000001DD5B6A5,0.0,0.0,--
130,2026-06-07 09:51:25.244,H-01,等待5s上报帧(8/10),,,,A5B600010203020C026A24CE9C00000000000000002DA6B6A5,"时间=09:51:24, CH0=0.0000, CH1=0.0000",0.0,0.0,--
131,2026-06-07 09:51:25.245,H-01,等待5s上报帧(8/10)(字符串),,,,A5B600010203020C026A24CE9C00000000000000002DA6B6A5,A5B600010203020C026A24CE9C00000000000000002DA6B6A5,0.0,0.0,--
132,2026-06-07 09:51:30.192,H-01,等待5s上报帧(9/10),,,,A5B600010203020C026A24CEA10000000000000000BCAAB6A5,"时间=09:51:29, CH0=0.0000, CH1=0.0000",0.0,0.0,--
133,2026-06-07 09:51:30.192,H-01,等待5s上报帧(9/10)(字符串),,,,A5B600010203020C026A24CEA10000000000000000BCAAB6A5,A5B600010203020C026A24CEA10000000000000000BCAAB6A5,0.0,0.0,--
134,2026-06-07 09:51:35.184,H-01,等待5s上报帧(10/10),,,,A5B600010203020C026A24CEA600000000000000008C8CB6A5,"时间=09:51:34, CH0=0.0000, CH1=0.0000",0.0,0.0,--
135,2026-06-07 09:51:35.184,H-01,等待5s上报帧(10/10)(字符串),,,,A5B600010203020C026A24CEA600000000000000008C8CB6A5,A5B600010203020C026A24CEA600000000000000008C8CB6A5,0.0,0.0,--
136,2026-06-07 09:51:35.184,H-01,5s上报收帧统计,收到10/10帧,,,,收到10帧,1.0,1.0,通过
137,2026-06-07 09:51:35.900,H-01,停止自动上报(切换间隔前),,A5B6000101030300026D0BB6A5,命令 命令字=0x0303,A5B600010203030102FF743DB6A5,执行成功(OK),0.0,0.0,--
138,2026-06-07 09:51:35.900,H-01,停止自动上报(切换间隔前)(字符串),,,,A5B600010203030102FF743DB6A5,A5B600010203030102FF743DB6A5,0.0,0.0,--
139,2026-06-07 09:51:36.616,H-01,设置上报间隔=1s,interval=1s,A5B60001010261010201BF9EB6A5,命令 命令字=0x0261,A5B600010202610102FF0C1FB6A5,执行成功(OK),0.0,0.0,--
140,2026-06-07 09:51:36.616,H-01,设置上报间隔=1s(字符串),interval=1s,,,A5B600010202610102FF0C1FB6A5,A5B600010202610102FF0C1FB6A5,0.0,0.0,--
141,2026-06-07 09:51:37.326,H-01,重新开始自动上报,,A5B600010103020002AD5AB6A5,命令 命令字=0x0302,A5B600010203020C026A24CEA80000000000000000ECC0B6A5,"时间=09:51:36, CH0=0.0000, CH1=0.0000",0.0,0.0,--
142,2026-06-07 09:51:37.326,H-01,重新开始自动上报(字符串),,,,A5B600010203020C026A24CEA80000000000000000ECC0B6A5,A5B600010203020C026A24CEA80000000000000000ECC0B6A5,0.0,0.0,--
143,2026-06-07 09:51:38.042,H-01,等待1s上报帧(1/20),,,,A5B600010203020C026A24CEA900000000000000007CCDB6A5,"时间=09:51:37, CH0=0.0000, CH1=0.0000",0.0,0.0,--
144,2026-06-07 09:51:38.042,H-01,等待1s上报帧(1/20)(字符串),,,,A5B600010203020C026A24CEA900000000000000007CCDB6A5,A5B600010203020C026A24CEA900000000000000007CCDB6A5,0.0,0.0,--
145,2026-06-07 09:51:38.758,H-01,等待1s上报帧(2/20),,,,A5B600010203020C026A24CEAA00000000000000008CD9B6A5,"时间=09:51:38, CH0=0.0000, CH1=0.0000",0.0,0.0,--
146,2026-06-07 09:51:38.758,H-01,等待1s上报帧(2/20)(字符串),,,,A5B600010203020C026A24CEAA00000000000000008CD9B6A5,A5B600010203020C026A24CEAA00000000000000008CD9B6A5,0.0,0.0,--
147,2026-06-07 09:51:40.190,H-01,等待1s上报帧(3/20),,,,A5B600010203020C026A24CEAB00000000000000001CD4B6A5,"时间=09:51:39, CH0=0.0000, CH1=0.0000",0.0,0.0,--
148,2026-06-07 09:51:40.190,H-01,等待1s上报帧(3/20)(字符串),,,,A5B600010203020C026A24CEAB00000000000000001CD4B6A5,A5B600010203020C026A24CEAB00000000000000001CD4B6A5,0.0,0.0,--
149,2026-06-07 09:51:40.904,H-01,等待1s上报帧(4/20),,,,A5B600010203020C026A24CEAC00000000000000002CF2B6A5,"时间=09:51:40, CH0=0.0000, CH1=0.0000",0.0,0.0,--
150,2026-06-07 09:51:40.904,H-01,等待1s上报帧(4/20)(字符串),,,,A5B600010203020C026A24CEAC00000000000000002CF2B6A5,A5B600010203020C026A24CEAC00000000000000002CF2B6A5,0.0,0.0,--
151,2026-06-07 09:51:42.326,H-01,等待1s上报帧(5/20),,,,A5B600010203020C026A24CEAD0000000000000000BCFFB6A5,"时间=09:51:41, CH0=0.0000, CH1=0.0000",0.0,0.0,--
152,2026-06-07 09:51:42.326,H-01,等待1s上报帧(5/20)(字符串),,,,A5B600010203020C026A24CEAD0000000000000000BCFFB6A5,A5B600010203020C026A24CEAD0000000000000000BCFFB6A5,0.0,0.0,--
153,2026-06-07 09:51:43.041,H-01,等待1s上报帧(6/20),,,,A5B600010203020C026A24CEAE00000000000000004CEBB6A5,"时间=09:51:42, CH0=0.0000, CH1=0.0000",0.0,0.0,--
154,2026-06-07 09:51:43.041,H-01,等待1s上报帧(6/20)(字符串),,,,A5B600010203020C026A24CEAE00000000000000004CEBB6A5,A5B600010203020C026A24CEAE00000000000000004CEBB6A5,0.0,0.0,--
155,2026-06-07 09:51:43.744,H-01,等待1s上报帧(7/20),,,,A5B600010203020C026A24CEAF0000000000000000DCE6B6A5,"时间=09:51:43, CH0=0.0000, CH1=0.0000",0.0,0.0,--
156,2026-06-07 09:51:43.744,H-01,等待1s上报帧(7/20)(字符串),,,,A5B600010203020C026A24CEAF0000000000000000DCE6B6A5,A5B600010203020C026A24CEAF0000000000000000DCE6B6A5,0.0,0.0,--
157,2026-06-07 09:51:45.161,H-01,等待1s上报帧(8/20),,,,A5B600010203020C026A24CEB00000000000000000EC6AB6A5,"时间=09:51:44, CH0=0.0000, CH1=0.0000",0.0,0.0,--
158,2026-06-07 09:51:45.161,H-01,等待1s上报帧(8/20)(字符串),,,,A5B600010203020C026A24CEB00000000000000000EC6AB6A5,A5B600010203020C026A24CEB00000000000000000EC6AB6A5,0.0,0.0,--
159,2026-06-07 09:51:45.874,H-01,等待1s上报帧(9/20),,,,A5B600010203020C026A24CEB100000000000000007C67B6A5,"时间=09:51:45, CH0=0.0000, CH1=0.0000",0.0,0.0,--
160,2026-06-07 09:51:45.874,H-01,等待1s上报帧(9/20)(字符串),,,,A5B600010203020C026A24CEB100000000000000007C67B6A5,A5B600010203020C026A24CEB100000000000000007C67B6A5,0.0,0.0,--
161,2026-06-07 09:51:47.303,H-01,等待1s上报帧(10/20),,,,A5B600010203020C026A24CEB200000000000000008C73B6A5,"时间=09:51:46, CH0=0.0000, CH1=0.0000",0.0,0.0,--
162,2026-06-07 09:51:47.303,H-01,等待1s上报帧(10/20)(字符串),,,,A5B600010203020C026A24CEB200000000000000008C73B6A5,A5B600010203020C026A24CEB200000000000000008C73B6A5,0.0,0.0,--
163,2026-06-07 09:51:48.018,H-01,等待1s上报帧(11/20),,,,A5B600010203020C026A24CEB300000000000000001C7EB6A5,"时间=09:51:47, CH0=0.0000, CH1=0.0000",0.0,0.0,--
164,2026-06-07 09:51:48.018,H-01,等待1s上报帧(11/20)(字符串),,,,A5B600010203020C026A24CEB300000000000000001C7EB6A5,A5B600010203020C026A24CEB300000000000000001C7EB6A5,0.0,0.0,--
165,2026-06-07 09:51:48.723,H-01,等待1s上报帧(12/20),,,,A5B600010203020C026A24CEB400000000000000002C58B6A5,"时间=09:51:48, CH0=0.0000, CH1=0.0000",0.0,0.0,--
166,2026-06-07 09:51:48.724,H-01,等待1s上报帧(12/20)(字符串),,,,A5B600010203020C026A24CEB400000000000000002C58B6A5,A5B600010203020C026A24CEB400000000000000002C58B6A5,0.0,0.0,--
167,2026-06-07 09:51:50.136,H-01,等待1s上报帧(13/20),,,,A5B600010203020C026A24CEB50000000000000000BC55B6A5,"时间=09:51:49, CH0=0.0000, CH1=0.0000",0.0,0.0,--
168,2026-06-07 09:51:50.137,H-01,等待1s上报帧(13/20)(字符串),,,,A5B600010203020C026A24CEB50000000000000000BC55B6A5,A5B600010203020C026A24CEB50000000000000000BC55B6A5,0.0,0.0,--
169,2026-06-07 09:51:50.850,H-01,等待1s上报帧(14/20),,,,A5B600010203020C026A24CEB600000000000000004C41B6A5,"时间=09:51:50, CH0=0.0000, CH1=0.0000",0.0,0.0,--
170,2026-06-07 09:51:50.850,H-01,等待1s上报帧(14/20)(字符串),,,,A5B600010203020C026A24CEB600000000000000004C41B6A5,A5B600010203020C026A24CEB600000000000000004C41B6A5,0.0,0.0,--
171,2026-06-07 09:51:52.263,H-01,等待1s上报帧(15/20),,,,A5B600010203020C026A24CEB70000000000000000DC4CB6A5,"时间=09:51:51, CH0=0.0000, CH1=0.0000",0.0,0.0,--
172,2026-06-07 09:51:52.263,H-01,等待1s上报帧(15/20)(字符串),,,,A5B600010203020C026A24CEB70000000000000000DC4CB6A5,A5B600010203020C026A24CEB70000000000000000DC4CB6A5,0.0,0.0,--
173,2026-06-07 09:51:52.966,H-01,等待1s上报帧(16/20),,,,A5B600010203020C026A24CEB800000000000000002C0DB6A5,"时间=09:51:52, CH0=0.0000, CH1=0.0000",0.0,0.0,--
174,2026-06-07 09:51:52.966,H-01,等待1s上报帧(16/20)(字符串),,,,A5B600010203020C026A24CEB800000000000000002C0DB6A5,A5B600010203020C026A24CEB800000000000000002C0DB6A5,0.0,0.0,--
175,2026-06-07 09:51:53.682,H-01,等待1s上报帧(17/20),,,,A5B600010203020C026A24CEB90000000000000000BC00B6A5,"时间=09:51:53, CH0=0.0000, CH1=0.0000",0.0,0.0,--
176,2026-06-07 09:51:53.682,H-01,等待1s上报帧(17/20)(字符串),,,,A5B600010203020C026A24CEB90000000000000000BC00B6A5,A5B600010203020C026A24CEB90000000000000000BC00B6A5,0.0,0.0,--
177,2026-06-07 09:51:55.111,H-01,等待1s上报帧(18/20),,,,A5B600010203020C026A24CEBA00000000000000004C14B6A5,"时间=09:51:54, CH0=0.0000, CH1=0.0000",0.0,0.0,--
178,2026-06-07 09:51:55.112,H-01,等待1s上报帧(18/20)(字符串),,,,A5B600010203020C026A24CEBA00000000000000004C14B6A5,A5B600010203020C026A24CEBA00000000000000004C14B6A5,0.0,0.0,--
179,2026-06-07 09:51:55.815,H-01,等待1s上报帧(19/20),,,,A5B600010203020C026A24CEBB0000000000000000DC19B6A5,"时间=09:51:55, CH0=0.0000, CH1=0.0000",0.0,0.0,--
180,2026-06-07 09:51:55.816,H-01,等待1s上报帧(19/20)(字符串),,,,A5B600010203020C026A24CEBB0000000000000000DC19B6A5,A5B600010203020C026A24CEBB0000000000000000DC19B6A5,0.0,0.0,--
181,2026-06-07 09:51:57.243,H-01,等待1s上报帧(20/20),,,,A5B600010203020C026A24CEBC0000000000000000EC3FB6A5,"时间=09:51:56, CH0=0.0000, CH1=0.0000",0.0,0.0,--
182,2026-06-07 09:51:57.243,H-01,等待1s上报帧(20/20)(字符串),,,,A5B600010203020C026A24CEBC0000000000000000EC3FB6A5,A5B600010203020C026A24CEBC0000000000000000EC3FB6A5,0.0,0.0,--
183,2026-06-07 09:51:57.243,H-01,1s上报收帧统计,收到20/20帧,,,,收到20帧,1.0,1.0,通过
184,2026-06-07 09:51:57.957,H-03,发送停止自动上报,,A5B6000101030300026D0BB6A5,命令 命令字=0x0303,A5B600010203030102FF743DB6A5,执行成功(OK),0.0,0.0,--
185,2026-06-07 09:51:57.957,H-03,发送停止自动上报(字符串),,,,A5B600010203030102FF743DB6A5,A5B600010203030102FF743DB6A5,0.0,0.0,--
186,2026-06-07 09:52:00.962,H-03,监听是否仍有上报,,,,,已停止,1.0,1.0,通过
187,2026-06-07 09:52:01.679,I-01,发送开启主动告警,mode=0x01,A5B600010106010102017F71B6A5,命令 命令字=0x0601,A5B600010206010102FFCCF0B6A5,执行成功(OK),0.0,0.0,--
188,2026-06-07 09:52:01.679,I-01,发送开启主动告警(字符串),mode=0x01,,,A5B600010206010102FFCCF0B6A5,A5B600010206010102FFCCF0B6A5,1.0,1.0,通过
189,2026-06-07 09:52:02.393,I-02,设置CH1变比=8.0(放大触发告警),k1=8.0,A5B600010102420402410000008916B6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
190,2026-06-07 09:52:02.393,I-02,设置CH1变比=8.0(放大触发告警)(字符串),k1=8.0,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
191,2026-06-07 09:52:03.109,I-02,读取CH1数据(1/1),,A5B600010102020002515BB6A5,命令 命令字=0x0202,A5B600010202020402000000008157B6A5,CH1=0.0000,0.0,0.0,--
192,2026-06-07 09:52:03.109,I-02,读取CH1数据(1/1)(字符串),,,,A5B600010202020402000000008157B6A5,A5B600010202020402000000008157B6A5,0.0,0.0,--
193,2026-06-07 09:52:04.011,I-02,写入CH1低阈值=0.00,th1=0.00,A5B600010104120402000000009AD2B6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
194,2026-06-07 09:52:04.012,I-02,写入CH1低阈值=0.00(字符串),th1=0.00,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
195,2026-06-07 09:52:12.089,I-02,查询告警记录(0x0602),,A5B600010106020002615AB6A5,查询告警记录,,,0.0,0.0,--
196,2026-06-07 09:52:14.091,I-02,告警结果,,,,,未收到告警,0.0,1.0,失败
197,2026-06-07 09:52:14.805,I-02,恢复CH1变比=8,k1=8,A5B600010102420402410000008916B6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
198,2026-06-07 09:52:14.805,I-02,恢复CH1变比=8(字符串),k1=8,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
199,2026-06-07 09:52:15.507,I-02,恢复CH1阈值=0.0000,th1=0.0000,A5B600010104120402000000009AD2B6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
200,2026-06-07 09:52:15.507,I-02,恢复CH1阈值=0.0000(字符串),th1=0.0000,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
201,2026-06-07 09:52:16.224,I-03,发送关闭主动告警,mode=0x02,A5B600010106010102027E31B6A5,命令 命令字=0x0601,A5B600010206010102FFCCF0B6A5,执行成功(OK),0.0,0.0,--
202,2026-06-07 09:52:16.224,I-03,发送关闭主动告警(字符串),mode=0x02,,,A5B600010206010102FFCCF0B6A5,A5B600010206010102FFCCF0B6A5,0.0,0.0,--
203,2026-06-07 09:52:16.932,I-03,设置CH1变比=8.0,k1=8.0,A5B600010102420402410000008916B6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
204,2026-06-07 09:52:16.932,I-03,设置CH1变比=8.0(字符串),k1=8.0,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
205,2026-06-07 09:52:17.637,I-03,读取CH1数据(1/1),,A5B600010102020002515BB6A5,命令 命令字=0x0202,A5B600010202020402000000008157B6A5,CH1=0.0000,0.0,0.0,--
206,2026-06-07 09:52:17.637,I-03,读取CH1数据(1/1)(字符串),,,,A5B600010202020402000000008157B6A5,A5B600010202020402000000008157B6A5,0.0,0.0,--
207,2026-06-07 09:52:18.562,I-03,写入CH1低阈值=0.00,th1=0.00,A5B600010104120402000000009AD2B6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
208,2026-06-07 09:52:18.562,I-03,写入CH1低阈值=0.00(字符串),th1=0.00,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
209,2026-06-07 09:52:21.576,I-03,查询告警记录,,A5B600010106020002615AB6A5,查询告警记录,,,0.0,0.0,--
210,2026-06-07 09:52:23.589,I-03,验证结果,,,,,"主动上报=False, 有记录=False",0.0,1.0,失败
211,2026-06-07 09:52:24.296,I-03,恢复CH1变比=8,k1=8,A5B600010102420402410000008916B6A5,命令 命令字=0x0242,A5B600010202420102FF8814B6A5,执行成功(OK),0.0,0.0,--
212,2026-06-07 09:52:24.296,I-03,恢复CH1变比=8(字符串),k1=8,,,A5B600010202420102FF8814B6A5,A5B600010202420102FF8814B6A5,0.0,0.0,--
213,2026-06-07 09:52:25.000,I-03,恢复CH1阈值=0.0000,th1=0.0000,A5B600010104120402000000009AD2B6A5,命令 命令字=0x0412,A5B600010204120102FF888DB6A5,执行成功(OK),0.0,0.0,--
214,2026-06-07 09:52:25.000,I-03,恢复CH1阈值=0.0000(字符串),th1=0.0000,,,A5B600010204120102FF888DB6A5,A5B600010204120102FF888DB6A5,0.0,0.0,--
215,2026-06-07 09:52:25.711,I-04,发送清除告警,,A5B600010106030002A10BB6A5,命令 命令字=0x0603,A5B600010206030102FF74F1B6A5,执行成功(OK),0.0,0.0,--
216,2026-06-07 09:52:25.711,I-04,发送清除告警(字符串),,,,A5B600010206030102FF74F1B6A5,A5B600010206030102FF74F1B6A5,0.0,0.0,--
217,2026-06-07 09:52:25.712,I-04,查询告警记录,,A5B600010106020002615AB6A5,查询告警记录,,,0.0,0.0,--
218,2026-06-07 09:52:27.718,I-04,验证清除结果,,,,,返回empty,1.0,1.0,通过
219,2026-06-07 09:52:28.436,J-01,发送睡眠命令,,A5B600010103AA00024DDBB6A5,命令 命令字=0x03AA,A5B600010203AA0102FFE81CB6A5,执行成功(OK),0.0,0.0,--
220,2026-06-07 09:52:28.436,J-01,发送睡眠命令(字符串),,,,A5B600010203AA0102FFE81CB6A5,A5B600010203AA0102FFE81CB6A5,0.0,0.0,--
221,2026-06-07 09:52:42.645,J-01,唤醒结果,,,,,"OK应答=True, 唤醒字符串=True",1.0,1.0,通过
222,2026-06-07 09:52:42.646,K-01,发送CRC错误帧,,A5B600010101040002EBBBB6A5,CRC错误帧(篡改CRC),,,0.0,0.0,--
223,2026-06-07 09:52:43.352,K-01,等待错误应答,,,,A5B60001FFEEEE0002E087B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
224,2026-06-07 09:52:43.352,K-01,等待错误应答(字符串),,,,A5B60001FFEEEE0002E087B6A5,A5B60001FFEEEE0002E087B6A5,1.0,1.0,通过
225,2026-06-07 09:52:43.355,K-02,发送长度错误帧,,A5B60001010104050244B8B6A5,长度字段错误(声称5字节实际0字节),,,0.0,0.0,--
226,2026-06-07 09:52:44.060,K-02,等待错误应答,,,,A5B60001FFEEEE0002E087B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
227,2026-06-07 09:52:44.061,K-02,等待错误应答(字符串),,,,A5B60001FFEEEE0002E087B6A5,A5B60001FFEEEE0002E087B6A5,1.0,1.0,通过
228,2026-06-07 09:52:44.063,K-03,发送非法命令(0x0FFF),,A5B60001010FFF00020DC8B6A5,非法命令字0x0FFF,,,0.0,0.0,--
229,2026-06-07 09:52:44.774,K-03,等待错误应答,,,,A5B60001FFEEEE0002E087B6A5,"错误应答, 命令字=0xEEEE",0.0,0.0,--
230,2026-06-07 09:52:44.774,K-03,等待错误应答(字符串),,,,A5B60001FFEEEE0002E087B6A5,A5B60001FFEEEE0002E087B6A5,1.0,1.0,通过
231,2026-06-07 09:52:45.483,L-01,设置设备ID=0x049E,new_id=0x049E,A5B600010101A10202049E36BCB6A5,命令 命令字=0x01A1,A5B6049E0201A10102FFF609B6A5,执行成功(OK),0.0,0.0,--
232,2026-06-07 09:52:45.483,L-01,设置设备ID=0x049E(字符串),new_id=0x049E,,,A5B6049E0201A10102FFF609B6A5,A5B6049E0201A10102FFF609B6A5,0.0,0.0,--
233,2026-06-07 09:52:46.188,L-01,用新ID查询版本,id=0x049E,A5B6049E01010400027BE3B6A5,命令 命令字=0x0104,A5B6049E020104040202000100C152B6A5,固件版本: 2.0.1.0,0.0,0.0,--
234,2026-06-07 09:52:46.188,L-01,用新ID查询版本(字符串),id=0x049E,,,A5B6049E020104040202000100C152B6A5,A5B6049E020104040202000100C152B6A5,0.0,0.0,--
235,2026-06-07 09:52:46.189,L-01,用旧ID查询版本,old_id=0x0001,A5B60001010104000214BBB6A5,用旧ID查询(应无响应),,,0.0,0.0,--
236,2026-06-07 09:52:48.702,L-01,验证结果,new_id=0x049E,,,,"新ID可用=True, 旧ID响应=False",1.0,1.0,通过
237,2026-06-07 09:52:49.416,L-02,发送重启命令,,A5B6049E01010100027AF3B6A5,命令 命令字=0x0101,A5B6049E0201010102FFF62BB6A5,执行成功(OK),0.0,0.0,--
238,2026-06-07 09:52:49.416,L-02,发送重启命令(字符串),,,,A5B6049E0201010102FFF62BB6A5,A5B6049E0201010102FFF62BB6A5,0.0,0.0,--
239,2026-06-07 09:52:54.559,L-02,等待重启后心跳,,,,A5B6049E05888800020CF9B6A5,心跳帧,0.0,0.0,--
240,2026-06-07 09:52:54.560,L-02,等待重启后心跳(字符串),,,,A5B6049E05888800020CF9B6A5,A5B6049E05888800020CF9B6A5,0.0,0.0,--
241,2026-06-07 09:52:55.276,L-02,广播查询设备ID,,A5B6FFFF010111000201B0B6A5,命令 命令字=0x0111,A5B6049E0201110202049E00B5B6A5,设备ID=0x049E,0.0,0.0,--
242,2026-06-07 09:52:55.276,L-02,广播查询设备ID(字符串),,,,A5B6049E0201110202049E00B5B6A5,A5B6049E0201110202049E00B5B6A5,1.0,1.0,通过
243,2026-06-07 09:52:55.981,M-01,设置波特率=115200,baud=115200,A5B6049E0101A2010214CE49B6A5,命令 命令字=0x01A2,A5B6049E0201A20102FFB209B6A5,执行成功(OK),0.0,0.0,--
244,2026-06-07 09:52:55.981,M-01,设置波特率=115200(字符串),baud=115200,,,A5B6049E0201A20102FFB209B6A5,A5B6049E0201A20102FFB209B6A5,0.0,0.0,--
245,2026-06-07 09:52:58.513,M-01,切换上位机波特率=115200,baud=115200,,,,串口已切换,0.0,0.0,--
246,2026-06-07 09:53:00.239,M-01,新波特率下查询版本,baud=115200,A5B6049E01010400027BE3B6A5,命令 命令字=0x0104,A5B6049E020104040202000100C152B6A5,固件版本: 2.0.1.0,0.0,0.0,--
247,2026-06-07 09:53:00.239,M-01,新波特率下查询版本(字符串),baud=115200,,,A5B6049E020104040202000100C152B6A5,A5B6049E020104040202000100C152B6A5,1.0,1.0,通过
248,2026-06-07 09:53:00.953,M-02,发送重启命令,,A5B6049E01010100027AF3B6A5,命令 命令字=0x0101,A5B6049E0201010102FFF62BB6A5,执行成功(OK),0.0,0.0,--
249,2026-06-07 09:53:00.953,M-02,发送重启命令(字符串),,,,A5B6049E0201010102FFF62BB6A5,A5B6049E0201010102FFF62BB6A5,0.0,0.0,--
250,2026-06-07 09:53:06.076,M-02,等待重启后心跳,,,,A5B6049E05888800020CF9B6A5,心跳帧,0.0,0.0,--
251,2026-06-07 09:53:06.076,M-02,等待重启后心跳(字符串),,,,A5B6049E05888800020CF9B6A5,A5B6049E05888800020CF9B6A5,1.0,1.0,通过
252,2026-06-07 09:53:06.789,N-01,发送升级请求(0x0501),,A5B6049E01050100024AF2B6A5,命令 命令字=0x0501,A5B6049E0205010102FF36DAB6A5,执行成功(OK),0.0,0.0,--
253,2026-06-07 09:53:06.789,N-01,发送升级请求(0x0501)(字符串),,,,"A5B6049E0205010102FF36DAB6A5using command to interrupt start Application
wait for start Application(10s)......",A5B6049E0205010102FF36DAB6A5using command to interrupt start Application wait for start Application(10s)......,0.0,0.0,--
254,2026-06-07 09:53:08.796,N-01,Bootloader初始化信息,,,,,未收到初始化信息,0.5,1.0,部分通过
255,2026-06-07 09:53:08.801,N-02,加载错误固件,大小=6420字节,,,,已加载 config\update01.bin (6420 字节),0.0,0.0,--
256,2026-06-07 09:53:08.804,N-02,发送准备传输(0x0502) [update01.bin(错误)],,A5B6049E01050200024A02B6A5,准备传输固件,,,0.0,0.0,--
257,2026-06-07 09:53:10.093,N-02,固件数据发送完成 [update01.bin(错误)],大小=6420字节,,,,已发送 6420 字节原始数据,0.0,0.0,--
258,2026-06-07 09:53:10.808,N-02,等待固件校验结果 [update01.bin(错误)],,,,A5B6049EFF050200029E2BB6A5,"错误应答, 命令字=0x0502",0.0,0.0,--
259,2026-06-07 09:53:10.808,N-02,等待固件校验结果 [update01.bin(错误)](字符串),,,,A5B6049EFF050200029E2BB6A5,A5B6049EFF050200029E2BB6A5,0.0,0.0,--
260,2026-06-07 09:53:10.809,N-02,错误固件验证结果,,,,,设备正确返回校验失败(ERROR),1.0,1.0,通过
261,2026-06-07 09:53:13.824,N-03,加载正确固件,大小=6408字节,,,,已加载 config\update02.bin (6408 字节),0.0,0.0,--
262,2026-06-07 09:53:13.824,N-03,发送准备传输(0x0502) [update02.bin(正确)],,A5B6049E01050200024A02B6A5,准备传输固件,,,0.0,0.0,--
263,2026-06-07 09:53:15.206,N-03,固件数据发送完成 [update02.bin(正确)],大小=6408字节,,,,已发送 6408 字节原始数据,0.0,0.0,--
264,2026-06-07 09:53:15.910,N-03,等待固件校验结果 [update02.bin(正确)],,,,A5B6049E0205020102FF72DAB6A5,执行成功(OK),0.0,0.0,--
265,2026-06-07 09:53:15.910,N-03,等待固件校验结果 [update02.bin(正确)](字符串),,,,A5B6049E0205020102FF72DAB6A5,A5B6049E0205020102FF72DAB6A5,0.0,0.0,--
266,2026-06-07 09:53:16.623,N-03,发送执行升级(0x0503),,A5B6049E01050300028A53B6A5,命令 命令字=0x0503,A5B6049E0205030102FF8EDBB6A5,执行成功(OK),0.0,0.0,--
267,2026-06-07 09:53:16.624,N-03,发送执行升级(0x0503)(字符串),,,,A5B6049E0205030102FF8EDBB6A5,A5B6049E0205030102FF8EDBB6A5,0.0,0.0,--
268,2026-06-07 09:53:32.224,N-03,等待升级后心跳,,,,,等待超时,0.0,0.0,--
269,2026-06-07 09:53:32.224,N-03,升级结果验证,,,,,心跳=False; 0x0888验证=False,0.5,1.0,部分通过
